,zipcode,number_of_trees,mean_property_value,zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
113,11225,2868,746760.2041696621,11225,6.0,3.0,190.0,4.0,7.0,0.0,88.0,0.0,2.0,1.0,1.0,0.0,139.0,0.0,49.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,152.0,7.0,1.0,442.0,113.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,35.0,85.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,16.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,24.0,0.0,3.0,4.0,1.0,10.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,105.0,3.0,61.0,3.0,2.0,13.0,1.0,173.0,0.0,6.0,0.0,183.0,1.0,6.0,0.0,4.0,73.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,3.0,0.0,0.0,46.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,98.0,12.0,0.0,0.0,6.0,0.0,49.0,29.0,61.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,15.0
114,11226,3875,702266.2755701451,11226,18.0,1.0,93.0,15.0,8.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,83.0,0.0,54.0,0.0,1.0,1.0,7.0,20.0,0.0,2.0,20.0,0.0,4.0,3.0,4.0,9.0,285.0,27.0,9.0,327.0,166.0,0.0,0.0,2.0,0.0,5.0,25.0,0.0,0.0,5.0,122.0,0.0,0.0,1.0,4.0,6.0,0.0,4.0,16.0,1.0,24.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,58.0,1.0,35.0,4.0,2.0,10.0,2.0,33.0,1.0,0.0,12.0,15.0,2.0,2.0,4.0,106.0,19.0,42.0,4.0,5.0,3.0,2.0,509.0,9.0,6.0,1.0,278.0,2.0,3.0,0.0,2.0,73.0,0.0,3.0,0.0,0.0,324.0,1.0,0.0,4.0,11.0,0.0,0.0,36.0,0.0,6.0,0.0,22.0,53.0,5.0,14.0,2.0,69.0,14.0,0.0,1.0,0.0,1.0,27.0,125.0,52.0,11.0,0.0,5.0,2.0,38.0,0.0,2.0,9.0,23.0,6.0,24.0
115,11228,3785,686742.4056822339,11228,24.0,0.0,40.0,9.0,9.0,0.0,57.0,2.0,17.0,22.0,1.0,0.0,377.0,1.0,13.0,1.0,8.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,17.0,157.0,11.0,1.0,1143.0,206.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,89.0,1.0,0.0,0.0,4.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,197.0,0.0,4.0,8.0,2.0,74.0,0.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,60.0,19.0,38.0,5.0,22.0,48.0,0.0,168.0,3.0,2.0,0.0,130.0,0.0,20.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,153.0,0.0,0.0,0.0,69.0,1.0,0.0,73.0,0.0,2.0,5.0,3.0,3.0,9.0,2.0,12.0,64.0,49.0,0.0,0.0,0.0,1.0,3.0,24.0,15.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,2.0,0.0,4.0
116,11229,6099,570208.2439615414,11229,51.0,2.0,47.0,9.0,5.0,1.0,117.0,0.0,25.0,6.0,2.0,0.0,230.0,0.0,30.0,3.0,1.0,22.0,0.0,9.0,2.0,2.0,20.0,0.0,6.0,7.0,2.0,44.0,246.0,27.0,2.0,1588.0,463.0,3.0,1.0,7.0,2.0,4.0,21.0,0.0,0.0,8.0,99.0,0.0,0.0,3.0,31.0,12.0,3.0,7.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,247.0,4.0,19.0,44.0,1.0,71.0,6.0,15.0,0.0,0.0,44.0,6.0,0.0,2.0,16.0,120.0,35.0,86.0,9.0,26.0,45.0,0.0,277.0,5.0,6.0,6.0,284.0,3.0,19.0,1.0,1.0,29.0,21.0,6.0,2.0,0.0,483.0,0.0,0.0,8.0,80.0,0.0,0.0,126.0,1.0,3.0,3.0,4.0,67.0,14.0,8.0,0.0,52.0,85.0,0.0,4.0,0.0,0.0,9.0,47.0,66.0,18.0,3.0,0.0,0.0,2.0,4.0,5.0,23.0,11.0,5.0,1.0
117,11230,7336,835904.712476766,11230,37.0,6.0,220.0,13.0,17.0,0.0,173.0,16.0,19.0,7.0,4.0,0.0,315.0,1.0,51.0,1.0,8.0,8.0,2.0,16.0,0.0,6.0,32.0,1.0,4.0,24.0,2.0,23.0,561.0,40.0,23.0,1166.0,604.0,10.0,0.0,3.0,0.0,6.0,34.0,0.0,0.0,64.0,235.0,3.0,0.0,0.0,0.0,10.0,1.0,7.0,0.0,1.0,11.0,0.0,0.0,5.0,2.0,1.0,4.0,5.0,102.0,1.0,13.0,24.0,1.0,50.0,5.0,83.0,1.0,5.0,30.0,25.0,5.0,0.0,6.0,175.0,16.0,110.0,23.0,33.0,11.0,4.0,512.0,17.0,7.0,8.0,597.0,9.0,3.0,0.0,5.0,103.0,11.0,3.0,3.0,2.0,346.0,2.0,0.0,2.0,38.0,0.0,1.0,121.0,0.0,11.0,10.0,21.0,114.0,8.0,28.0,5.0,150.0,110.0,0.0,0.0,0.0,2.0,33.0,80.0,82.0,36.0,3.0,15.0,1.0,19.0,4.0,0.0,34.0,15.0,2.0,1.0
118,11231,3660,879816.599842891,11231,31.0,2.0,44.0,3.0,12.0,0.0,87.0,1.0,5.0,2.0,4.0,0.0,302.0,4.0,22.0,0.0,4.0,4.0,1.0,13.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,16.0,147.0,25.0,3.0,624.0,75.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,141.0,1.0,0.0,0.0,13.0,13.0,0.0,4.0,15.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,134.0,3.0,9.0,13.0,3.0,5.0,2.0,5.0,0.0,0.0,18.0,11.0,1.0,1.0,9.0,158.0,44.0,82.0,6.0,0.0,15.0,0.0,421.0,5.0,1.0,0.0,139.0,2.0,15.0,4.0,5.0,48.0,1.0,5.0,1.0,0.0,270.0,0.0,0.0,4.0,45.0,0.0,1.0,70.0,0.0,3.0,1.0,18.0,5.0,9.0,2.0,1.0,48.0,9.0,1.0,3.0,1.0,5.0,37.0,51.0,18.0,9.0,0.0,8.0,0.0,6.0,1.0,4.0,6.0,9.0,0.0,20.0
119,11232,2110,877196.4010775217,11232,7.0,1.0,38.0,7.0,9.0,0.0,72.0,0.0,6.0,1.0,8.0,1.0,74.0,0.0,71.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,14.0,103.0,24.0,0.0,316.0,28.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,6.0,95.0,0.0,0.0,2.0,1.0,13.0,0.0,4.0,9.0,1.0,17.0,0.0,1.0,2.0,3.0,0.0,6.0,1.0,74.0,0.0,9.0,5.0,0.0,1.0,0.0,23.0,1.0,0.0,7.0,7.0,0.0,1.0,0.0,84.0,12.0,20.0,6.0,7.0,4.0,0.0,174.0,0.0,1.0,0.0,78.0,0.0,4.0,0.0,4.0,35.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,0.0,3.0,0.0,4.0,6.0,9.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,7.0,74.0,28.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,9.0
120,11233,4732,543099.0122980467,11233,13.0,10.0,66.0,6.0,10.0,0.0,87.0,0.0,8.0,5.0,0.0,0.0,281.0,0.0,39.0,1.0,0.0,4.0,0.0,12.0,0.0,1.0,13.0,1.0,0.0,1.0,1.0,23.0,330.0,92.0,4.0,617.0,76.0,1.0,1.0,2.0,0.0,2.0,22.0,0.0,0.0,6.0,363.0,1.0,0.0,1.0,20.0,20.0,0.0,1.0,12.0,0.0,17.0,0.0,4.0,6.0,2.0,0.0,8.0,0.0,110.0,0.0,6.0,7.0,2.0,2.0,0.0,28.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,145.0,6.0,94.0,18.0,16.0,3.0,0.0,676.0,8.0,2.0,11.0,302.0,3.0,7.0,0.0,2.0,108.0,2.0,0.0,2.0,0.0,304.0,0.0,0.0,2.0,16.0,0.0,0.0,31.0,0.0,3.0,1.0,48.0,13.0,21.0,21.0,1.0,47.0,10.0,0.0,0.0,1.0,0.0,5.0,128.0,53.0,10.0,0.0,15.0,0.0,3.0,0.0,2.0,9.0,25.0,0.0,34.0
121,11234,11253,552168.99640018,11234,151.0,2.0,45.0,19.0,11.0,0.0,138.0,1.0,60.0,8.0,6.0,18.0,464.0,1.0,56.0,7.0,3.0,5.0,1.0,11.0,1.0,1.0,6.0,1.0,10.0,19.0,13.0,105.0,381.0,21.0,2.0,4350.0,721.0,6.0,0.0,4.0,0.0,1.0,25.0,0.0,0.0,19.0,142.0,0.0,0.0,23.0,8.0,21.0,3.0,8.0,7.0,5.0,3.0,0.0,4.0,13.0,1.0,2.0,3.0,1.0,486.0,5.0,18.0,59.0,5.0,215.0,4.0,25.0,0.0,1.0,99.0,5.0,2.0,2.0,15.0,175.0,53.0,124.0,13.0,31.0,65.0,4.0,484.0,3.0,23.0,8.0,355.0,10.0,13.0,2.0,31.0,60.0,1.0,11.0,2.0,0.0,407.0,2.0,1.0,3.0,88.0,2.0,1.0,208.0,1.0,5.0,0.0,12.0,27.0,32.0,4.0,2.0,94.0,193.0,0.0,5.0,0.0,10.0,33.0,70.0,126.0,52.0,0.0,30.0,4.0,10.0,2.0,4.0,27.0,9.0,6.0,22.0
122,11235,5157,651075.543493635,11235,41.0,0.0,65.0,6.0,6.0,0.0,90.0,0.0,35.0,3.0,5.0,0.0,188.0,1.0,50.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,7.0,2.0,4.0,3.0,0.0,23.0,287.0,24.0,5.0,1224.0,158.0,0.0,1.0,6.0,0.0,1.0,7.0,0.0,0.0,37.0,140.0,1.0,0.0,3.0,54.0,29.0,1.0,5.0,27.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,5.0,0.0,133.0,9.0,17.0,19.0,0.0,22.0,0.0,16.0,0.0,0.0,19.0,11.0,2.0,0.0,2.0,194.0,21.0,226.0,14.0,15.0,14.0,0.0,412.0,7.0,4.0,2.0,147.0,1.0,3.0,0.0,9.0,64.0,0.0,2.0,0.0,1.0,329.0,3.0,0.0,2.0,51.0,2.0,0.0,53.0,0.0,1.0,3.0,11.0,30.0,20.0,5.0,1.0,46.0,38.0,0.0,0.0,0.0,0.0,12.0,80.0,26.0,9.0,0.0,11.0,1.0,2.0,0.0,0.0,15.0,5.0,1.0,42.0
123,11236,6859,496725.6733001658,11236,36.0,0.0,26.0,10.0,8.0,2.0,102.0,1.0,61.0,9.0,5.0,0.0,158.0,0.0,23.0,1.0,6.0,5.0,0.0,7.0,0.0,1.0,8.0,0.0,6.0,3.0,1.0,41.0,244.0,24.0,4.0,2796.0,419.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,13.0,141.0,1.0,0.0,7.0,8.0,42.0,1.0,8.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,306.0,2.0,23.0,18.0,0.0,74.0,0.0,11.0,3.0,0.0,28.0,4.0,1.0,8.0,17.0,70.0,28.0,92.0,29.0,15.0,44.0,0.0,343.0,3.0,3.0,0.0,150.0,4.0,11.0,0.0,10.0,19.0,3.0,1.0,4.0,0.0,217.0,0.0,0.0,2.0,91.0,0.0,0.0,125.0,0.0,3.0,1.0,13.0,11.0,9.0,7.0,10.0,43.0,132.0,0.0,0.0,0.0,1.0,9.0,46.0,37.0,33.0,0.0,18.0,2.0,1.0,3.0,0.0,7.0,18.0,1.0,30.0
124,11237,2948,558129.792030684,11237,16.0,1.0,17.0,8.0,8.0,0.0,106.0,0.0,12.0,2.0,3.0,0.0,118.0,3.0,48.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,6.0,188.0,16.0,0.0,307.0,104.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,167.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,8.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,113.0,1.0,7.0,12.0,0.0,2.0,1.0,19.0,0.0,0.0,10.0,5.0,1.0,0.0,3.0,77.0,22.0,133.0,3.0,23.0,1.0,0.0,454.0,2.0,0.0,0.0,157.0,0.0,2.0,0.0,2.0,40.0,0.0,3.0,0.0,6.0,135.0,0.0,0.0,2.0,31.0,0.0,0.0,66.0,0.0,0.0,2.0,7.0,2.0,3.0,17.0,2.0,38.0,6.0,0.0,1.0,0.0,0.0,2.0,38.0,38.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,2.0,24.0,0.0,28.0
125,11238,3872,733611.0449489562,11238,30.0,2.0,105.0,8.0,17.0,0.0,82.0,3.0,7.0,5.0,2.0,0.0,233.0,2.0,61.0,0.0,0.0,1.0,1.0,16.0,0.0,1.0,5.0,0.0,12.0,2.0,1.0,7.0,141.0,14.0,0.0,494.0,139.0,6.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,218.0,3.0,0.0,1.0,3.0,26.0,1.0,3.0,24.0,2.0,13.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,68.0,3.0,8.0,1.0,2.0,13.0,1.0,20.0,2.0,0.0,15.0,0.0,0.0,2.0,13.0,152.0,9.0,150.0,13.0,1.0,3.0,6.0,486.0,4.0,4.0,0.0,259.0,0.0,1.0,3.0,5.0,89.0,0.0,2.0,3.0,1.0,349.0,0.0,0.0,0.0,14.0,0.0,2.0,16.0,0.0,1.0,0.0,33.0,4.0,8.0,6.0,2.0,41.0,9.0,1.0,1.0,0.0,0.0,13.0,77.0,51.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,10.0,0.0,32.0
126,11239,988,3197492.035897436,11239,4.0,0.0,1.0,4.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,50.0,19.0,4.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,77.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,31.0
127,11354,5824,652588.1707550556,11354,46.0,2.0,130.0,5.0,7.0,0.0,211.0,0.0,15.0,11.0,2.0,0.0,402.0,0.0,15.0,1.0,6.0,2.0,0.0,13.0,0.0,8.0,26.0,1.0,0.0,28.0,4.0,27.0,191.0,14.0,6.0,783.0,361.0,2.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,4.0,64.0,2.0,0.0,2.0,34.0,14.0,3.0,2.0,12.0,0.0,3.0,12.0,2.0,0.0,1.0,0.0,4.0,10.0,296.0,12.0,3.0,28.0,9.0,54.0,1.0,28.0,1.0,0.0,26.0,2.0,0.0,2.0,23.0,132.0,40.0,193.0,4.0,34.0,10.0,3.0,307.0,29.0,4.0,3.0,241.0,7.0,13.0,2.0,23.0,85.0,0.0,6.0,0.0,3.0,599.0,5.0,1.0,1.0,52.0,2.0,0.0,152.0,1.0,1.0,0.0,12.0,3.0,26.0,7.0,2.0,74.0,179.0,1.0,2.0,0.0,4.0,63.0,46.0,64.0,60.0,0.0,12.0,2.0,19.0,8.0,3.0,1.0,11.0,0.0,21.0
128,11355,5287,559376.1795653831,11355,34.0,0.0,27.0,7.0,11.0,0.0,69.0,0.0,17.0,15.0,1.0,1.0,349.0,2.0,28.0,6.0,5.0,10.0,0.0,13.0,0.0,1.0,20.0,0.0,5.0,49.0,3.0,69.0,151.0,20.0,9.0,684.0,302.0,6.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,12.0,92.0,3.0,0.0,1.0,12.0,6.0,1.0,7.0,30.0,0.0,31.0,0.0,1.0,2.0,2.0,0.0,1.0,7.0,298.0,1.0,19.0,57.0,15.0,43.0,2.0,23.0,3.0,1.0,37.0,16.0,0.0,1.0,19.0,71.0,53.0,107.0,5.0,10.0,12.0,0.0,348.0,12.0,18.0,1.0,142.0,13.0,32.0,1.0,32.0,68.0,8.0,5.0,3.0,0.0,629.0,3.0,0.0,0.0,88.0,1.0,0.0,92.0,4.0,6.0,1.0,6.0,12.0,35.0,19.0,1.0,65.0,137.0,1.0,0.0,0.0,3.0,37.0,67.0,49.0,52.0,4.0,5.0,1.0,17.0,0.0,0.0,9.0,17.0,7.0,10.0
129,11356,3099,610465.181836014,11356,29.0,0.0,7.0,4.0,16.0,0.0,67.0,1.0,9.0,33.0,3.0,0.0,231.0,0.0,2.0,0.0,5.0,5.0,0.0,24.0,0.0,0.0,9.0,1.0,1.0,15.0,6.0,33.0,124.0,19.0,4.0,275.0,145.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,1.0,7.0,32.0,0.0,0.0,37.0,1.0,0.0,6.0,2.0,22.0,1.0,11.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0,286.0,0.0,7.0,49.0,11.0,46.0,0.0,6.0,16.0,3.0,24.0,19.0,0.0,7.0,9.0,19.0,7.0,54.0,0.0,22.0,1.0,2.0,138.0,12.0,1.0,4.0,168.0,3.0,3.0,4.0,9.0,20.0,0.0,2.0,1.0,3.0,220.0,2.0,0.0,0.0,74.0,1.0,0.0,139.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,65.0,93.0,4.0,2.0,0.0,12.0,15.0,33.0,45.0,28.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,11.0
130,11357,9449,721857.1905390315,11357,67.0,5.0,39.0,16.0,14.0,0.0,148.0,0.0,27.0,11.0,6.0,1.0,847.0,1.0,32.0,6.0,7.0,8.0,3.0,22.0,3.0,7.0,50.0,7.0,10.0,79.0,15.0,69.0,171.0,13.0,12.0,1096.0,561.0,2.0,4.0,2.0,1.0,12.0,9.0,2.0,0.0,25.0,137.0,8.0,0.0,8.0,24.0,19.0,0.0,10.0,5.0,0.0,14.0,0.0,3.0,0.0,4.0,1.0,2.0,15.0,796.0,4.0,19.0,97.0,24.0,214.0,2.0,73.0,2.0,1.0,112.0,23.0,5.0,0.0,58.0,46.0,30.0,111.0,5.0,34.0,21.0,2.0,328.0,39.0,21.0,10.0,431.0,30.0,99.0,2.0,34.0,72.0,3.0,11.0,3.0,5.0,877.0,11.0,0.0,3.0,175.0,9.0,4.0,262.0,3.0,26.0,0.0,24.0,10.0,33.0,14.0,2.0,125.0,453.0,0.0,3.0,3.0,1.0,38.0,72.0,176.0,150.0,1.0,4.0,6.0,34.0,2.0,7.0,10.0,24.0,4.0,23.0
131,11358,6928,623351.3052643443,11358,75.0,1.0,73.0,1.0,14.0,0.0,76.0,1.0,22.0,33.0,12.0,7.0,451.0,10.0,33.0,3.0,13.0,28.0,0.0,9.0,0.0,0.0,17.0,2.0,4.0,60.0,4.0,82.0,211.0,3.0,10.0,886.0,535.0,5.0,0.0,2.0,0.0,6.0,18.0,0.0,1.0,14.0,112.0,4.0,0.0,5.0,79.0,16.0,0.0,3.0,11.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,5.0,15.0,424.0,4.0,15.0,80.0,18.0,79.0,4.0,22.0,2.0,1.0,60.0,13.0,3.0,1.0,36.0,164.0,50.0,117.0,9.0,23.0,11.0,2.0,193.0,22.0,11.0,7.0,252.0,12.0,37.0,3.0,16.0,73.0,1.0,6.0,0.0,8.0,700.0,11.0,0.0,3.0,113.0,0.0,0.0,174.0,2.0,17.0,2.0,15.0,8.0,31.0,5.0,1.0,97.0,387.0,4.0,1.0,0.0,2.0,35.0,47.0,116.0,39.0,2.0,3.0,1.0,27.0,3.0,8.0,8.0,17.0,8.0,21.0
132,11360,2498,664220.845892736,11360,33.0,0.0,6.0,3.0,12.0,0.0,18.0,0.0,2.0,7.0,0.0,0.0,150.0,0.0,1.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,9.0,51.0,13.0,1.0,357.0,205.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,20.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,113.0,0.0,4.0,14.0,0.0,67.0,1.0,10.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,5.0,22.0,1.0,13.0,3.0,0.0,170.0,3.0,1.0,1.0,62.0,9.0,84.0,2.0,9.0,34.0,0.0,2.0,0.0,0.0,333.0,3.0,0.0,0.0,35.0,0.0,0.0,55.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,28.0,109.0,1.0,0.0,4.0,1.0,10.0,17.0,54.0,25.0,0.0,1.0,0.0,8.0,0.0,7.0,4.0,21.0,3.0,8.0
133,11361,6181,683281.5526518064,11361,44.0,5.0,29.0,19.0,22.0,0.0,157.0,1.0,13.0,12.0,8.0,1.0,508.0,5.0,27.0,0.0,3.0,13.0,4.0,33.0,0.0,3.0,22.0,0.0,2.0,78.0,17.0,76.0,175.0,13.0,4.0,740.0,361.0,10.0,0.0,2.0,0.0,5.0,9.0,0.0,1.0,3.0,99.0,2.0,0.0,1.0,29.0,4.0,1.0,10.0,27.0,0.0,9.0,2.0,7.0,4.0,13.0,0.0,1.0,5.0,337.0,0.0,14.0,43.0,7.0,38.0,4.0,22.0,4.0,5.0,54.0,5.0,8.0,1.0,49.0,77.0,32.0,111.0,2.0,16.0,41.0,2.0,326.0,18.0,3.0,11.0,291.0,9.0,58.0,1.0,19.0,96.0,2.0,9.0,0.0,1.0,592.0,4.0,1.0,0.0,76.0,4.0,0.0,132.0,1.0,2.0,1.0,19.0,32.0,13.0,0.0,1.0,146.0,223.0,0.0,0.0,0.0,6.0,36.0,23.0,135.0,64.0,0.0,4.0,0.0,20.0,1.0,3.0,7.0,12.0,2.0,23.0
134,11362,4429,884089.6755966878,11362,23.0,2.0,13.0,7.0,3.0,0.0,46.0,0.0,7.0,20.0,1.0,1.0,340.0,2.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,12.0,1.0,1.0,33.0,1.0,41.0,121.0,14.0,1.0,640.0,440.0,4.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,4.0,74.0,0.0,0.0,0.0,14.0,8.0,0.0,17.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,236.0,10.0,11.0,16.0,10.0,68.0,1.0,15.0,2.0,0.0,35.0,10.0,0.0,0.0,7.0,40.0,19.0,52.0,5.0,10.0,9.0,1.0,180.0,7.0,9.0,4.0,87.0,11.0,42.0,0.0,12.0,47.0,0.0,2.0,1.0,0.0,586.0,16.0,0.0,1.0,86.0,0.0,0.0,137.0,0.0,3.0,7.0,8.0,3.0,12.0,0.0,4.0,96.0,175.0,2.0,0.0,0.0,3.0,32.0,20.0,55.0,54.0,0.0,11.0,0.0,25.0,0.0,1.0,4.0,13.0,2.0,20.0
135,11363,2851,916145.7559437166,11363,38.0,1.0,14.0,1.0,6.0,4.0,50.0,0.0,5.0,1.0,0.0,1.0,199.0,0.0,9.0,0.0,1.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,30.0,1.0,21.0,112.0,9.0,4.0,144.0,153.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,48.0,1.0,0.0,2.0,4.0,16.0,0.0,18.0,4.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,293.0,7.0,4.0,17.0,1.0,17.0,0.0,26.0,0.0,0.0,31.0,8.0,0.0,0.0,18.0,64.0,13.0,31.0,1.0,16.0,7.0,0.0,153.0,13.0,3.0,4.0,69.0,5.0,3.0,1.0,6.0,110.0,1.0,1.0,0.0,7.0,329.0,11.0,0.0,0.0,45.0,0.0,0.0,64.0,1.0,0.0,2.0,6.0,4.0,10.0,3.0,0.0,11.0,188.0,0.0,0.0,0.0,8.0,16.0,19.0,40.0,15.0,0.0,1.0,0.0,12.0,5.0,3.0,1.0,18.0,21.0,17.0
